website_url;cookie_name;value;domain;path;expires;size;httpOnly;secure;session;sameSite;priority;sameParty;sourceScheme;sourcePort
https://dzen.ru;Zen-User-Data;{%22zen-theme%22:%22light%22%2C%22zen-theme-setting%22:%22light%22};.dzen.ru;/;1803239317;80;False;False;False;;Medium;False;Secure;443
https://dzen.ru;stable_city;0;.dzen.ru;/;1802807316;12;False;False;False;;Medium;False;Secure;443
https://dzen.ru;has_stable_city;true;.dzen.ru;/;1771789716;19;False;False;False;;Medium;False;Secure;443
https://dzen.ru;zen_gid;99;.dzen.ru;/;1806263316.763313;9;False;False;False;;Medium;False;Secure;443
https://dzen.ru;zen_vk_gid;343;.dzen.ru;/;1806263316.763408;13;False;False;False;;Medium;False;Secure;443
https://dzen.ru;front_fpid;jO8Vo3i4KZVeRcT3yC7Wr;.dzen.ru;/;1771789717;31;False;False;False;;Medium;False;Secure;443
https://dzen.ru;logical-device-width;1024;.dzen.ru;/;-1;24;False;False;True;;Medium;False;Secure;443
https://dzen.ru;logical-device-height;1024;.dzen.ru;/;-1;25;False;False;True;;Medium;False;Secure;443
https://dzen.ru;rec-tech;true;.dzen.ru;/;1787255317;12;False;False;False;;Medium;False;Secure;443
https://dzen.ru;remixlang;6;.vk.com;/;1803109221.843255;10;False;True;False;None;Medium;False;Secure;443
https://dzen.ru;remixstlid;9107774073545339713_JvvgM9gtRjMGhKBGQdZuOGTOQa8vv08MoEAKcgIpxyk;.vk.com;/;1803239318.8433;73;False;True;False;None;Medium;False;Secure;443
https://dzen.ru;prcl;743e3bcf3c4e8f;.vk.com;/;1771786118.843339;18;True;True;False;None;Medium;False;Secure;443
https://dzen.ru;remixuas;NjI2Mjk2YThkMDJhMTZhODQ4NDY3YTgz;.vk.com;/;1803821371.470949;40;True;True;False;None;Medium;False;Secure;443
https://dzen.ru;remixstid;579581789_Poc4ehGtkDI3552m4jMYEpOsCh54izZo5j8ZmaB0XPP;.vk.com;/;1803581491.471011;62;False;True;False;None;Medium;False;Secure;443
https://dzen.ru;remixlns;0b80e29a0b68e6f9de;.vk.com;/;1771703355.316952;26;False;True;False;None;Medium;False;Secure;443
https://dzen.ru;PVID;2Ot7dO2sITYc0026030004Ic:::0-0-0-eb464cc-0-eb464dc:CAASEIbmlht4BxXq5_6xwaD2FF4aYML4iqRVC8rXYuVfGqXD-XmZJD8a3RVvkU5BR-sbEL9_ObuIUISAHVUGdOoy-q4aoNtFMlZ9_wJNx6zudkdMvzaIgnmO9DfLpWFaunuTIIDfVqTZW3QgaKi4IVnF2xqLTA;top-fwz1.mail.ru;/;1803325723.436337;213;True;True;False;None;Medium;False;Secure;443
https://dzen.ru;VID;2Ot7dO2sITYc0026030004Ic:::0-0-0-eb464cc-0-eb464dc:CAASEIbmlht4BxXq5_6xwaD2FF4aYML4iqRVC8rXYuVfGqXD-XmZJD8a3RVvkU5BR-sbEL9_ObuIUISAHVUGdOoy-q4aoNtFMlZ9_wJNx6zudkdMvzaIgnmO9DfLpWFaunuTIIDfVqTZW3QgaKi4IVnF2xqLTA;.mail.ru;/;1803325723.436454;212;True;True;False;None;Medium;False;Secure;443
https://dzen.ru;is_online_cached;false;.dzen.ru;/;1771710524;21;False;False;False;;Medium;False;Secure;443
https://rutube.ru;qrator_msid2;v2.0.1771703327.112.d9e2adb8QiQqddqY|zVIuRjq6FZVNh8lO|hYrfMyullBtMGiJjIHpeKBInFUc4nYqWgu+b6TjeQOGAgK4SxFokfEt6yRQX4bX79reF54iNOt7NUjaTTJ9d00J/D5G5d3QkpfDTQx+ag2I=-iWy6seCwo2v47vj6NfVAgrWHOWM=;.rutube.ru;/;1771704326.755048;203;True;False;False;;Medium;False;Secure;443
https://rutube.ru;i;RmGBT9VEYsmMI02PabuzZ+h/8zGOmCYLyxdlqmQHqWXC3WxCtIukZ8A4SyQAcc4GTP5F+Y9z3RJ6bahqcjXRo3vqNsg=;.yandex.ru;/;1806263328.801267;93;True;True;False;None;Medium;False;Secure;443
https://rutube.ru;yandexuid;1348938851771703329;.yandex.ru;/;1806263328.801444;28;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;yashr;1857024071771703329;.yandex.ru;/;1803239329;24;True;True;False;None;Medium;False;Secure;443
https://rutube.ru;bh;YKGY6MwGah7cyuH/CJLYobEDn8/h6gP7+vDnDev//fYPgOXMhwg=;.yandex.ru;/;1806263328.801538;54;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;_ym_uid;1771703331160568003;.rutube.ru;/;1803239331;26;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;_ym_d;1771703331;.rutube.ru;/;1803239331;15;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;csrftoken;7e3601b17ed040d6abd39616d1db3894;rutube.ru;/;-1;41;False;False;True;;Medium;False;Secure;443
https://rutube.ru;sync_cookie_csrf;3223309869fake;.mc.yandex.com;/;1771703932;30;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;uuid;b6934fdf-77ed-4f13-ad2f-054018add00c;.rutube.ru;/;1806263333;40;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;wdpThemeId;dark2021;rutube.ru;/;1806263332.654727;18;False;False;False;Strict;Medium;False;Secure;443
https://rutube.ru;session_id;21694514691771703331_1771703333088;.rutube.ru;/;1771705135;44;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;canary1;"{""tags_predicto"":{""active"":""A"",""term"":[{""id"":44,""label"":""A"",""percent"":100},{""id"":45,""label"":""B"",""percent"":100}]},""new_player"":{""active"":""A"",""term"":[{""id"":50,""label"":""A"",""percent"":100},{""id"":51,""label"":""B"",""percent"":100}]},""ds_player"":{""active"":""A"",""term"":[{""id"":87,""label"":""A"",""percent"":100},{""id"":88,""label"":""B"",""percent"":100}]},""current_stage_ds"":{""active"":""A"",""term"":[{""id"":120,""label"":""A"",""percent"":100},{""id"":121,""label"":""B"",""percent"":100}]}}";rutube.ru;/;1801436400;454;False;False;False;;Medium;False;Secure;443
https://rutube.ru;sync_cookie_csrf;1518894383fake;.mc.yandex.ru;/;1771703934;30;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;_ym_isad;2;.rutube.ru;/;1771775333;9;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;yandexuid;1348938851771703329;.yandex.com;/;1803239334;28;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;yuidss;1348938851771703329;.yandex.com;/;1803239334;25;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;i;RmGBT9VEYsmMI02PabuzZ+h/8zGOmCYLyxdlqmQHqWXC3WxCtIukZ8A4SyQAcc4GTP5F+Y9z3RJ6bahqcjXRo3vqNsg=;.yandex.com;/;1806263334.034464;93;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;sync_cookie_ok;synced;.mc.yandex.com;/;1771789734;20;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;ymex;1803239334.yrts.1771703334;.yandex.com;/;1803239334;30;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;receive-cookie-deprecation;1;.yandex.com;/;1803239336;27;True;True;False;None;Medium;False;Secure;443
https://rutube.ru;bh;KgI/MGCmmOjMBmoe3Mrh/wiS2KGxA5/P4eoD+/rw5w3r//32D4DlzIcI;.yandex.com;/;1806263334;58;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;yabs-sid;267050231771703334;mc.yandex.com;/;-1;26;False;True;True;None;Medium;False;Secure;443
https://rutube.ru;cid;21694514691771703331;.rutube.ru;/;1806263335;23;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;uxs_uid;5b067b90-0f5e-11f1-82b7-f71021f70b41;.rutube.ru;/;1806263335;43;False;False;False;;Medium;False;Secure;443
https://rutube.ru;AFFICHE_W;IbWEMzUunFIh15;.weborama-tech.ru;/;1805658535.87079;23;False;True;False;None;Medium;False;Secure;443
https://rutube.ru;_ym_visorc;b;.rutube.ru;/;1771705136;11;False;True;False;None;Medium;False;Secure;443
https://ameblo.jp;_ga_HQSMEN0RQG;GS2.1.s1771703403$o1$g0$t1771703403$j60$l0$h0;.ameblo.jp;/;1806263403.152469;59;False;False;False;;Medium;False;Secure;443
https://ameblo.jp;_ga;GA1.1.1979708410.1771703403;.ameblo.jp;/;1806263403.15529;30;False;False;False;;Medium;False;Secure;443
https://ameblo.jp;_gcl_au;1.1.911008243.1771703405;.ameblo.jp;/;1779479404;31;False;False;False;;Medium;False;Secure;443
https://ameblo.jp;test_cookie;CheckForPermission;.doubleclick.net;/;1771704305.196598;29;False;True;False;None;Medium;False;Secure;443
https://ameblo.jp;P;a04d5929-0765-494c-8bf4-9f5af27540d8;.ameblo.jp;/;1806263407.007583;37;False;True;False;None;Medium;False;Secure;443
https://mdpi.com;version;old;.mdpi.com;/;1772308086.806401;10;True;False;False;;Medium;False;Secure;443
https://mdpi.com;RT;"""z=1&dm=www.mdpi.com&si=927d778b-b409-4d9e-bdd1-43bf18c900cc&ss=mlwqe1lu&sl=1&tt=7iz&rl=1&ld=7j8""";.www.mdpi.com;/;1772308091;99;False;False;False;Lax;Medium;False;Secure;443
https://mdpi.com;OAID;1018c1cb10597a19d44768cee7370d9f;serve.mdpi.com;/;1803239297.460601;36;False;True;False;None;Medium;False;Secure;443
https://duolingo.com;logged_out_uuid;e7173067-3da3-4b99-aaca-59ac64283e81;.duolingo.com;/;1803239347;51;False;False;False;;Medium;False;Secure;443
https://duolingo.com;lang;en;.duolingo.com;/;1803239346.807656;6;False;False;False;;Medium;False;Secure;443
https://duolingo.com;wuuid;0c08da96-b2d6-4ac8-88df-740da53f7317;www.duolingo.com;/;-1;41;False;False;True;;Medium;False;Secure;443
https://duolingo.com;tsl;1771703347905;.duolingo.com;/;1803239347;16;False;False;False;;Medium;False;Secure;443
https://duolingo.com;lu;https://www.duolingo.com/;.duolingo.com;/;1803239347;27;False;False;False;;Medium;False;Secure;443
https://duolingo.com;initial_referrer;$direct;.duolingo.com;/;1803239347;23;False;False;False;;Medium;False;Secure;443
https://duolingo.com;lr;;.duolingo.com;/;1803239347;2;False;False;False;;Medium;False;Secure;443
https://duolingo.com;lp;splash;.duolingo.com;/;1803239348;8;False;False;False;;Medium;False;Secure;443
https://duolingo.com;AWSALB;V3sny4RVrxUUA94wegyl1oQGRs33FTwC0jA5MZaMhz5of0WeZxFUBqpAfcVdnJtgVOtYtPUkMQnrhVhLcr3syAjQVzvJXIfLZNBoG94tMWYySun9BbG5pMSIXD/B;www.duolingo.com;/;1772308151.524232;130;False;False;False;;Medium;False;Secure;443
https://duolingo.com;AWSALBCORS;V3sny4RVrxUUA94wegyl1oQGRs33FTwC0jA5MZaMhz5of0WeZxFUBqpAfcVdnJtgVOtYtPUkMQnrhVhLcr3syAjQVzvJXIfLZNBoG94tMWYySun9BbG5pMSIXD/B;www.duolingo.com;/;1772308151.524353;134;False;True;False;None;Medium;False;Secure;443
https://duolingo.com;g_state;"{""i_l"":0,""i_ll"":1771703354205,""i_b"":""Mh+EfZyJnrEVPtdu+f+/ojCLmJZYcM7j93zAreNqf3g"",""i_e"":{""enable_itp_optimization"":0}}";www.duolingo.com;/;1787255354;125;False;False;False;;Medium;False;Secure;443
https://duolingo.com;OptanonConsent;isGpcEnabled=0&datestamp=Sat+Feb+21+2026+20%3A49%3A14+GMT%2B0100+(Central+European+Standard+Time)&version=202404.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=d6fd1982-0c06-4a7e-841b-6f6180cb05bf&interactionCount=0&isAnonUser=1&landingPath=https%3A%2F%2Fwww.duolingo.com%2F&groups=C0001%3A1%2CC0002%3A0%2CC0003%3A0%2CC0004%3A0;.duolingo.com;/;1787255354;350;False;False;False;Lax;Medium;False;Secure;443
https://dotomi.com;__cf_bm;ki6.lYienm1zCH8hj7KyakWqYe7GEv4FlmN1DoTIUb4-1771703324-1.0.1.1-r5C7JY6eRNrv9Au6EuEYon_ayObkOI4Gka9Vg204oERS0FIvzRcD8JkPhJuM6bia;.vimeo.com;/;1771705123.441696;134;True;True;False;None;Medium;False;Secure;443
https://dotomi.com;_cfuvid;Y.BQMVvoQz1HMBl8eHJUQP8WQhmX_oiVGEjKyl8fhFs-1771703324296-0.0.1.1-604800000;.vimeo.com;/;-1;82;True;True;True;None;Medium;False;Secure;443
https://prnewswire.com;userId;943a53e5-68fb-48dc-ae5d-ddcef0951227;tracking.intentsify.io;/page-tracking/intentsify-%20prnewswire%20;1806263365.839506;42;False;True;False;None;Medium;False;Secure;443
https://prnewswire.com;__cf_bm;tmXsthIHuwp4yg73I8nF_.eM0Gzf2QNgQgUIlbpn0to-1771703358-1.0.1.1-wIuXn3Ezxc60NYDwJIsAA5Ui8q7UTWWPIBTZX6mNBYuWt8moovN99SQizP6HdtwZcmM3KWhjyfkJzyjcYjMNjyV9FO3qgfZFDOXm_qhkD9c;.prnewswire.com;/;1771705157.819898;177;True;True;False;None;Medium;False;Secure;443
https://prnewswire.com;__cf_bm;FcLEflrT.crrHGvdXP9JSAiu2kHdYBVXTUU.Ncb7Lwk-1771703358-1.0.1.1-f4nqLWcd7N3ws9WqqQUCFkXbPCr6wdgeOYIyJ7CkWcBoIxt9u0DQRWzVl3iQfxDjEfPKzSXS_DAIiz6gY775xP121AOCDbI_VjGK9BlXvkQ;.qualified.com;/;1771705158.006054;177;True;True;False;None;Medium;False;Secure;443
https://prnewswire.com;cf_clearance;SgW2Zjucv2btpbNMUsZXyJ2M._7Ud9iSMqnuILt7ckg-1771703360-1.2.1.1-HD0v6MxWhXCoDtahqZV6WFIfdxIr0U7JbhTOXVoeyeR9FeQB2giqtbPOM2ekH6zCn0pWfwZL924A_37Bgw1Hm_iCkfXxYnuBJntt3vYo0yfW_WgL0VJ5eUjF5sK9htjTJB.p7sjez7Tddoky5rz1jcvXP6v05bPsAMrnANb2x2HVrYd6le8In6TJlLDfaEirjnjqm30Oa_U8ZzyZpsZzQMIm_0hr631Jj0Gs6_wFrO4;.www.prnewswire.com;/;1803239359.74296;310;True;True;False;None;Medium;False;Secure;443
https://prnewswire.com;__cf_bm;DeO99JFEsZoN3tgnk2NZmidkv.4teVw7Y9s_jjKq6q0-1771703361-1.0.1.1-_iz5TIGlqDtvvi94NrYU3b13gjwYjmMYwYGYQlNy7rOGtanXWj._aFUVKhQ2wfS_3oxbm2pq_ewDfiyczds_0p4XBIic73GQ4eoe5XI7VL8;.www.prnewswire.com;/;1771705160.946202;177;True;True;False;None;Medium;False;Secure;443
https://prnewswire.com;demdex;33371759427924323924057557218039476351;.demdex.net;/;1787255362.8149;44;False;True;False;None;Medium;False;Secure;443
https://prnewswire.com;__q_state_GYXYao8kA4XzkurM;eyJ1dWlkIjoiM2RkNjM5N2YtNGMzNi00ZGFkLWJjOTctMWY1MDM4OTk4ZDdiIiwiY29va2llRG9tYWluIjoicHJuZXdzd2lyZS5jb20iLCJtZXNzZW5nZXJFeHBhbmRlZCI6ZmFsc2UsInByb21wdERpc21pc3NlZCI6ZmFsc2UsImNvbnZlcnNhdGlvbklkIjoiMTg1NDk5MTI1NTI0MjU4ODY2MSJ9;.prnewswire.com;/;1806263362.583366;250;False;False;False;Lax;Medium;False;Secure;443
https://prnewswire.com;everest_g_v2;g_surferid~aZoMQwAAAGIpNwNn;.everesttech.net;/;1803239362.711114;39;False;True;False;None;Medium;False;Secure;443
https://prnewswire.com;dpm;33371759427924323924057557218039476351;.dpm.demdex.net;/;1787255362.814988;41;False;True;False;None;Medium;False;Secure;443
https://prnewswire.com;cookiechimp_uuid;6ba5e413-0f5e-11f1-a487-891481899d81;.prnewswire.com;/;1787341763;52;False;False;False;;Medium;False;Secure;443
https://prnewswire.com;cookiechimp_pref_5J4t382;%7B%22categories%22%3A%5B%22marketing%22%2C%22essential%22%5D%2C%22revision%22%3A0%2C%22data%22%3Anull%2C%22consentTimestamp%22%3A%222026-02-21T19%3A49%3A23.259Z%22%2C%22consentId%22%3A%224fa78013-0175-4419-b248-93a979fb5fb7%22%2C%22services%22%3A%7B%22essential%22%3A%5B%22Cloudflare%22%2C%22CookieChimp%22%5D%2C%22personalization%22%3A%5B%5D%2C%22marketing%22%3A%5B%22Qualified%22%5D%2C%22analytics%22%3A%5B%5D%7D%2C%22languageCode%22%3A%22en%22%2C%22lastConsentTimestamp%22%3A%222026-02-21T19%3A49%3A23.259Z%22%2C%22expirationTime%22%3A1787255363260%7D;.prnewswire.com;/;1787255363;579;False;True;False;Lax;Medium;False;Secure;443
https://prnewswire.com;bcookie;"""v=2&66068f03-dcc9-4a21-8e7c-0bf68b4935c7""";.linkedin.com;/;1803239363.71482;49;False;True;False;None;Medium;False;Secure;443
https://prnewswire.com;li_gc;MTswOzE3NzE3MDMzNjQ7MjswMjFf+f6Gt/Oj09snWH00F8a8sljNbNjwb4/TeoDzHYVw/w==;.linkedin.com;/;1787255363.714926;77;False;True;False;None;Medium;False;Secure;443
https://prnewswire.com;lidc;"""b=OGST00:s=O:r=O:a=O:p=O:g=3835:u=1:x=1:i=1771703364:t=1771789764:v=2:sig=AQEXG6ZPyeSN-xLk6KfLL_Pyx7vX6eMg""";.linkedin.com;/;1771789763.71499;112;False;True;False;None;Medium;False;Secure;443
https://prnewswire.com;test_cookie;CheckForPermission;.doubleclick.net;/;1771704263.739632;29;True;True;False;None;Medium;False;Secure;443
https://prnewswire.com;_hjSessionUser_5062743;eyJpZCI6IjNlNTZlNzdmLTM0ODMtNTJhMC1iNWQ1LWVlYmJiZDg2OWU2MyIsImNyZWF0ZWQiOjE3NzE3MDMzNjM3NjcsImV4aXN0aW5nIjpmYWxzZX0=;.prnewswire.com;/;1803239363;138;False;True;False;None;Medium;False;Secure;443
https://prnewswire.com;_hjSession_5062743;eyJpZCI6ImYzNDljOTNjLTdhMzgtNGQwZC1hNWQ0LWNiZmE5MWJlNzA2YSIsImMiOjE3NzE3MDMzNjM3NzIsInMiOjAsInIiOjAsInNiIjowLCJzciI6MCwic2UiOjAsImZzIjoxLCJzcCI6MX0=;.prnewswire.com;/;1771705163;166;False;True;False;None;Medium;False;Secure;443
https://prnewswire.com;ELOQUA;GUID=C8800B2B63DF4A07A31522AA02DC8A11;.prnewswire.com;/;1805654964.078226;43;False;True;False;;Medium;False;Secure;443
https://prnewswire.com;liveagent_oref;;www.prnewswire.com;/;1803239364;14;False;False;False;;Medium;False;Secure;443
https://prnewswire.com;optimizelyEndUserId;oeu1771703364727r0.38629406310100634;.prnewswire.com;/;1787255364;55;False;False;False;;Medium;False;Secure;443
https://prnewswire.com;_fbp;fb.1.1771703364918.387848076800095188;.prnewswire.com;/;1779479365;41;False;False;False;;Medium;False;Secure;443
https://prnewswire.com;liveagent_sid;3fa9cc4f-7e5b-4a30-9f51-34153839ba20;www.prnewswire.com;/;-1;49;False;False;True;;Medium;False;Secure;443
https://prnewswire.com;liveagent_vc;2;www.prnewswire.com;/;1803239365;13;False;False;False;;Medium;False;Secure;443
https://prnewswire.com;liveagent_ptid;3fa9cc4f-7e5b-4a30-9f51-34153839ba20;www.prnewswire.com;/;1803239365;50;False;False;False;;Medium;False;Secure;443
https://prnewswire.com;https://www.prnewswire.com_oeu1771703364727r0.38629406310100634$$29910650391$$session_state;"{""lastSessionTimestamp"":1771703364736,""sessionId"":""1cd50bf7-f449-4fcc-93a6-ac2fe11dea41""}";a20151573008.cdn.optimizely.com;/;1787255365.101232;180;False;True;False;None;Medium;False;Secure;443
https://prnewswire.com;tuid;8a43aa49-de40-4122-9b7c-fa325df6ff82;.a.usbrowserspeed.com;/;1803239366.448878;40;True;True;False;None;Medium;False;Secure;443
https://he.net;tracker_referrer;direct_reference;.he.net;/;1771705218;32;False;False;False;;Medium;False;Secure;443
https://he.net;tracker_landing;https%3A//he.net/;.he.net;/;1771705218;32;False;False;False;;Medium;False;Secure;443
https://he.net;_gcl_au;1.1.2013234348.1771703418;.he.net;/;1779479418;32;False;False;False;;Medium;False;Secure;443
https://braze.com;__cf_bm;GpQip7B5co8_EPhUn3sBPzUtteypXPrZ9MGUXnatYWE-1771703392-1.0.1.1-CFKUtscBYHEd9rNX9vFZjwE6U3zg18xK_lI7661jdrjz_2bCjzfyKWPtAslRBn2dXSio_u0QFgqSFxHphlNTrz5r8f_6FLiefTw3tgXMkWE;.braze.com;/;1771705191.918175;177;True;True;False;None;Medium;False;Secure;443
https://braze.com;NEXT_LOCALE;en-us;www.braze.com;/;-1;16;False;False;True;Lax;Medium;False;Secure;443
https://braze.com;__cf_bm;udMdg4P1C1.WJIjTiQgLcETyiiwgK.xjUxugfWVbzs4-1771703395-1.0.1.1-T82V013p1TXUCAAHF29xOMEbhP3a0BPL3IBJo2eYrN0On0Xdki_ofjD4Gg7g3OjljfL9FzY_rqdadWmQ9V6Erpv.iTGnM8v3bG0FT2H49uY;.qualified.com;/;1771705194.357457;177;True;True;False;None;Medium;False;Secure;443
https://braze.com;mutiny.user.session_number;1;.braze.com;/;1771705195;27;False;False;False;;Medium;False;Secure;443
https://braze.com;mutiny.user.session_number;1;.www.braze.com;/;1771705195;27;False;False;False;;Medium;False;Secure;443
https://braze.com;OptanonConsent;isGpcEnabled=0&datestamp=Sat+Feb+21+2026+20%3A49%3A58+GMT%2B0100+(Central+European+Standard+Time)&version=202405.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&genVendors=&consentId=141d6419-07d4-464f-89c7-ba043d25b797&interactionCount=0&isAnonUser=1&landingPath=https%3A%2F%2Fwww.braze.com%2F&groups=C0001%3A1%2CC0003%3A0%2CC0002%3A0%2CC0004%3A0;.braze.com;/;1803239398;359;False;False;False;Lax;Medium;False;Secure;443
https://braze.com;mutiny.user.token;;.braze.com;/;1806263398.837207;17;False;False;False;;Medium;False;Secure;443
https://braze.com;mutiny.user.token;;.www.braze.com;/;1806263398.837953;17;False;False;False;;Medium;False;Secure;443
https://braze.com;mutiny.user.session;;.braze.com;/;1771705198;19;False;False;False;;Medium;False;Secure;443
https://braze.com;mutiny.user.session;;.www.braze.com;/;1771705198;19;False;False;False;;Medium;False;Secure;443
https://braze.com;mutiny.optIn;;.braze.com;/;1806263398.843129;12;False;False;False;;Medium;False;Secure;443
https://braze.com;mutiny.optIn;;.www.braze.com;/;1806263398.843909;12;False;False;False;;Medium;False;Secure;443
https://braze.com;mutiny.optOut;true;.braze.com;/;1806263398.844816;17;False;False;False;;Medium;False;Secure;443
https://braze.com;mutiny.optOut;true;.www.braze.com;/;1806263398.845809;17;False;False;False;;Medium;False;Secure;443
https://braze.com;__q_state_JDB423wPwpJxCWhB;eyJ1dWlkIjoiODcwYWZiOWYtMTMzNi00NzBmLTljNjctZTk0M2Y0ZTcyNjZmIiwiY29va2llRG9tYWluIjoiYnJhemUuY29tIiwibWVzc2VuZ2VyRXhwYW5kZWQiOmZhbHNlLCJwcm9tcHREaXNtaXNzZWQiOmZhbHNlLCJjb252ZXJzYXRpb25JZCI6IjE4NTQ5OTE1NjMwMjA0Njg2MTIifQ==;.braze.com;/;1806263401.387571;246;False;False;False;Lax;Medium;False;Secure;443
https://stackadapt.com;__cf_bm;rRgbaa_Q8_X8epu.MKZymRSsRtIZks7HfKhBc2_dYdQ-1771703374-1.0.1.1-OPqvtwjhKmw8LXYKJDeupzvz_3dQV7eCPSyuBtsXZ4HiYwmnYfPgg32qbTh3MXO.;.vimeo.com;/;1771705173.190724;134;True;True;False;None;Medium;False;Secure;443
https://stackadapt.com;_cfuvid;pzqKJz9fJT3AugUjKARaSqC5EhNA8lKzNbP5E1W.dAk-1771703374050-0.0.1.1-604800000;.vimeo.com;/;-1;82;True;True;True;None;Medium;False;Secure;443
https://stackadapt.com;_cfuvid;suJAQghARMT4o5ltxKAbnQ9AwAqok9ao_6jet28itbY-1771703374.775131-1.0.1.1-z4pmcZpdQNfNSiFssa.LDZn67MHdGx7LQ_4ZidAl7AQ;.challenges.cloudflare.com;/;-1;120;True;True;True;None;Medium;False;Secure;443
https://stackadapt.com;located_in_gdpr_expressed_consent_regions;true;www.stackadapt.com;/;1803239374;45;False;False;False;;Medium;False;Secure;443
https://stackadapt.com;_cfuvid;U2Nv2tmu8eyektFpeqYuhLr7ccYolBRLteruuRfuhMA-1771703377578-0.0.1.1-604800000;.hsforms.com;/;-1;82;True;True;True;None;Medium;False;Secure;443
https://atlassian.com;atlCohort;"{""bucketAll"":{""bucketId"":0,""bucketedAtUTC"":""2026-02-21T19:49:28.516Z"",""version"":""2"",""index"":81}}";.atlassian.com;/;1803239367.889914;105;False;True;False;;Medium;False;Secure;443
https://atlassian.com;ajs_anonymous_id;%22c795a6ca-42a5-403d-b7cd-deb2084e8b7f%22;.atlassian.com;/;1803239373;58;False;True;False;;Medium;False;Secure;443
https://atlassian.com;bxp_gateway_anchor;%7B%22anchor%22%3A%22Brand%22%2C%22type%22%3A%22SEO%22%7D;.atlassian.com;/;1772308167.890052;75;False;True;False;;Medium;False;Secure;443
https://atlassian.com;X-Experiments-Key;path=/~GQdwhgxg+gdg9gFwJYDMkTMuMoCMCmANoVPgB4AO+ATkgLb4wIC8ARBNgtXIa8AOYgKAWgCcAZgBMk4eAjCAFnAYUw/fMOr4UWgM4Lh5KrQZM2HJt14ACMLuvtOV1tYA+DhPl0I+gkaIB2AFYADkVlfFV1Q0oaekYWT29QSGEwJGFdfDBqCANdAFc6OhyAT2EAN0lmFDBCLIEhYRCABlDhdRgaOsykfhgkGGEKbjoKBGEUOGoYpG9B/mECrOpdZi4C/GAEEAhFgNEW4QtPMgQCntxIAGt+bgKYABNdWVTdPqHB8yceFzsHE7ONweLw+FLQXR1LxQQa4OAPR5QQjZZ7raibbZwa6MTIIUrI2TUMAUYyveQgfC4DqYfA1OoNB6oaZ0KDGXTYOpIABemCQ2CgHDG2ASpBgYFwyMeaIxclklOEXDAKDQ8jAYGpnmlW1lFNwUHVYCg/BpUCm1CRcH46kegygyxoaw2Wz8wiCAEZ2lMIMthtxHgUIBMwI8pU7GiIACyiCMBBXZOjCSRBRQ0ODhFRqDQIMDYuAVGh0+ra1IjOD+wMvQhwZRLaiELXAfCPaKEMB0XCPdUYPIaUvliY23QcfPUUoNnXy+2GXR0MsFZEvIe0caO9HOppBIIRsKeNuJ5P+2gwRb4fNMYRXGBdaiFhoureSN3HHjIwN8mAvBSp29bCo8LjYB0BQUC8nbZsIgxpGKhClMgEAvCARIkgWYYugE4ixow4oEoMni5DWeSYOmtK1EW4LCIQqCeI8F5gFeNC4ug1xjqRd5NAAbCESZyrggw5LR9E3qx64iCEEYtBGcZ7tx+AFAJ17DAodgaEEP7hs0kjiGEl4KXR8APBA+CmCwwnqZxGHCGKFQKlC57GuOqT3Mgx42RKGjGpqqFNMEbphFZEEWEsFBgV4DZoQEbpPruCbcTpDEUEpWTCOIaloUE7GSbh+B3DSwgAFbBcIZAoFWIAUXAaC9P0wENtwf5QI8p54Pg2ZQO81UUHgNw1aZaHsS04hLAMZoJlEGiPBSxAKvEalyG12S5AoMJPOQUAVIN1ReSIoRukcYDLM5HREk8vpIGQak7HswgHEcJzkOclw3Hc8JPAhbwfBBQweSR9IiWI0jsVJMWA3FQm/epoiPpJSgZtES74Iw+iIKuGJYW5xwzmkeXlfwcAOfI6A418vVNBI7HJtFwiAQg8IzLopSPF05Qw5EmbyQx+2WVyYNkS6u0tOxMhgCAKBPizY3szzWRAA=;.atlassian.com;/;1771703967.890082;1272;False;True;False;;Medium;False;Secure;443
https://atlassian.com;X-Experiments-Trace-Id;8c86a630-9395-4c78-a94d-42ef29599dc5;.atlassian.com;/;1771703967.890108;58;False;True;False;;Medium;False;Secure;443
https://atlassian.com;_otPreferencesSynced;;www.atlassian.com;/;1803239376;20;False;False;False;Lax;Medium;False;Secure;443
